"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"LTU","HEALTHEXP","TOT","USD_CAP","A","2007",1158.405,
"LTU","HEALTHEXP","TOT","USD_CAP","A","2008",1347.199,
"LTU","HEALTHEXP","TOT","USD_CAP","A","2009",1325.544,
"LTU","HEALTHEXP","TOT","USD_CAP","A","2010",1372.381,
"LTU","HEALTHEXP","TOT","USD_CAP","A","2011",1484.751,
"LTU","HEALTHEXP","TOT","USD_CAP","A","2012",1567.998,
"LTU","HEALTHEXP","TOT","USD_CAP","A","2013",1662.584,
"LTU","HEALTHEXP","TOT","USD_CAP","A","2014",1781.68,
"LTU","HEALTHEXP","TOT","USD_CAP","A","2015",1917.088,
"LTU","HEALTHEXP","TOT","USD_CAP","A","2016",2097.796,
"LTU","HEALTHEXP","TOT","USD_CAP","A","2017",2230.967,
"LTU","HEALTHEXP","TOT","USD_CAP","A","2018",2414.809,
"LTU","HEALTHEXP","TOT","USD_CAP","A","2019",2727.189,
"LTU","HEALTHEXP","TOT","USD_CAP","A","2020",2940.665,"P"
"RUS","HEALTHEXP","TOT","USD_CAP","A","2000",446.85,
"RUS","HEALTHEXP","TOT","USD_CAP","A","2001",482.046,
"RUS","HEALTHEXP","TOT","USD_CAP","A","2002",580.925,
"RUS","HEALTHEXP","TOT","USD_CAP","A","2003",588.887,
"RUS","HEALTHEXP","TOT","USD_CAP","A","2004",624.367,
"RUS","HEALTHEXP","TOT","USD_CAP","A","2005",704.441,
"RUS","HEALTHEXP","TOT","USD_CAP","A","2006",858.191,
"RUS","HEALTHEXP","TOT","USD_CAP","A","2007",987.348,
"RUS","HEALTHEXP","TOT","USD_CAP","A","2008",1202.237,
"RUS","HEALTHEXP","TOT","USD_CAP","A","2009",1209.428,
"RUS","HEALTHEXP","TOT","USD_CAP","A","2010",1205.122,
"RUS","HEALTHEXP","TOT","USD_CAP","A","2011",1204.458,
"RUS","HEALTHEXP","TOT","USD_CAP","A","2012",1338.101,
"RUS","HEALTHEXP","TOT","USD_CAP","A","2013",1409.719,
"RUS","HEALTHEXP","TOT","USD_CAP","A","2014",1478.856,"B"
"RUS","HEALTHEXP","TOT","USD_CAP","A","2015",1433.725,
"RUS","HEALTHEXP","TOT","USD_CAP","A","2016",1406.271,
"RUS","HEALTHEXP","TOT","USD_CAP","A","2017",1521,
"RUS","HEALTHEXP","TOT","USD_CAP","A","2018",1713.947,
"RUS","HEALTHEXP","TOT","USD_CAP","A","2019",1850.261,
"ZAF","HEALTHEXP","TOT","USD_CAP","A","2000",514.456,
"ZAF","HEALTHEXP","TOT","USD_CAP","A","2001",538.48,
"ZAF","HEALTHEXP","TOT","USD_CAP","A","2002",528.426,
"ZAF","HEALTHEXP","TOT","USD_CAP","A","2003",556.385,
"ZAF","HEALTHEXP","TOT","USD_CAP","A","2004",579.762,
"ZAF","HEALTHEXP","TOT","USD_CAP","A","2005",612.521,
"ZAF","HEALTHEXP","TOT","USD_CAP","A","2006",665.385,
"ZAF","HEALTHEXP","TOT","USD_CAP","A","2007",705.104,
"ZAF","HEALTHEXP","TOT","USD_CAP","A","2008",755.476,
"ZAF","HEALTHEXP","TOT","USD_CAP","A","2009",789.06,
"ZAF","HEALTHEXP","TOT","USD_CAP","A","2010",861.163,
"ZAF","HEALTHEXP","TOT","USD_CAP","A","2011",915.984,
"ZAF","HEALTHEXP","TOT","USD_CAP","A","2012",969.734,
"ZAF","HEALTHEXP","TOT","USD_CAP","A","2013",993.766,
"ZAF","HEALTHEXP","TOT","USD_CAP","A","2014",1024.529,
"ZAF","HEALTHEXP","TOT","USD_CAP","A","2015",1063.803,
"ZAF","HEALTHEXP","TOT","USD_CAP","A","2016",1056.591,
"ZAF","HEALTHEXP","TOT","USD_CAP","A","2017",1072.354,
"ZAF","HEALTHEXP","TOT","USD_CAP","A","2018",1103.532,
"CRI","HEALTHEXP","TOT","USD_CAP","A","2011",1176.161,
"CRI","HEALTHEXP","TOT","USD_CAP","A","2012",1218.357,
"CRI","HEALTHEXP","TOT","USD_CAP","A","2013",1238.096,
"CRI","HEALTHEXP","TOT","USD_CAP","A","2014",1312.446,
"CRI","HEALTHEXP","TOT","USD_CAP","A","2015",1382.59,
"CRI","HEALTHEXP","TOT","USD_CAP","A","2016",1413.267,
"CRI","HEALTHEXP","TOT","USD_CAP","A","2017",1445.438,
"CRI","HEALTHEXP","TOT","USD_CAP","A","2018",1548.048,"B"
"CRI","HEALTHEXP","TOT","USD_CAP","A","2019",1599.817,"B"
"BGR","HEALTHEXP","TOT","USD_CAP","A","2003",625.948,
"BGR","HEALTHEXP","TOT","USD_CAP","A","2004",655.43,
"BGR","HEALTHEXP","TOT","USD_CAP","A","2005",711.3,
"BGR","HEALTHEXP","TOT","USD_CAP","A","2006",725.598,
"BGR","HEALTHEXP","TOT","USD_CAP","A","2007",780.652,
"BGR","HEALTHEXP","TOT","USD_CAP","A","2008",872.776,
"BGR","HEALTHEXP","TOT","USD_CAP","A","2009",898.469,
"BGR","HEALTHEXP","TOT","USD_CAP","A","2010",1033.246,
"BGR","HEALTHEXP","TOT","USD_CAP","A","2011",1137.574,
"BGR","HEALTHEXP","TOT","USD_CAP","A","2012",1256.27,
"BGR","HEALTHEXP","TOT","USD_CAP","A","2013",1239.464,
"BGR","HEALTHEXP","TOT","USD_CAP","A","2014",1408.178,
"BGR","HEALTHEXP","TOT","USD_CAP","A","2015",1436.623,
"BGR","HEALTHEXP","TOT","USD_CAP","A","2016",1598.353,
"BGR","HEALTHEXP","TOT","USD_CAP","A","2017",1692.692,
"BGR","HEALTHEXP","TOT","USD_CAP","A","2018",1784.062,
"BGR","HEALTHEXP","TOT","USD_CAP","A","2019",1842.048,
"HRV","HEALTHEXP","TOT","USD_CAP","A","2003",897.876,"E"
"HRV","HEALTHEXP","TOT","USD_CAP","A","2004",986.063,"E"
"HRV","HEALTHEXP","TOT","USD_CAP","A","2005",1058.363,"E"
"HRV","HEALTHEXP","TOT","USD_CAP","A","2006",1176.871,"E"
"HRV","HEALTHEXP","TOT","USD_CAP","A","2007",1391.005,"E"
"HRV","HEALTHEXP","TOT","USD_CAP","A","2008",1550.571,"E"
"HRV","HEALTHEXP","TOT","USD_CAP","A","2009",1555.025,"E"
"HRV","HEALTHEXP","TOT","USD_CAP","A","2010",1562.755,"E"
"HRV","HEALTHEXP","TOT","USD_CAP","A","2011",1504.655,"B"
"HRV","HEALTHEXP","TOT","USD_CAP","A","2012",1548.447,
"HRV","HEALTHEXP","TOT","USD_CAP","A","2013",1377.134,"B"
"HRV","HEALTHEXP","TOT","USD_CAP","A","2014",1442.056,
"HRV","HEALTHEXP","TOT","USD_CAP","A","2015",1522.748,
"HRV","HEALTHEXP","TOT","USD_CAP","A","2016",1675.372,
"HRV","HEALTHEXP","TOT","USD_CAP","A","2017",1762.645,
"HRV","HEALTHEXP","TOT","USD_CAP","A","2018",1900.971,
"HRV","HEALTHEXP","TOT","USD_CAP","A","2019",2014.205,
"CYP","HEALTHEXP","TOT","USD_CAP","A","2003",1399.491,
"CYP","HEALTHEXP","TOT","USD_CAP","A","2004",1427.662,
"CYP","HEALTHEXP","TOT","USD_CAP","A","2005",1484.06,
"CYP","HEALTHEXP","TOT","USD_CAP","A","2006",1574.93,
"CYP","HEALTHEXP","TOT","USD_CAP","A","2007",1711.96,
"CYP","HEALTHEXP","TOT","USD_CAP","A","2008",2041.556,
"CYP","HEALTHEXP","TOT","USD_CAP","A","2009",2073.567,
"CYP","HEALTHEXP","TOT","USD_CAP","A","2010",2075.766,
"CYP","HEALTHEXP","TOT","USD_CAP","A","2011",2022.71,
"CYP","HEALTHEXP","TOT","USD_CAP","A","2012",1990.164,
"CYP","HEALTHEXP","TOT","USD_CAP","A","2013",2017.033,
"CYP","HEALTHEXP","TOT","USD_CAP","A","2014",2028.17,
"CYP","HEALTHEXP","TOT","USD_CAP","A","2015",2065.978,
"CYP","HEALTHEXP","TOT","USD_CAP","A","2016",2267.338,
"CYP","HEALTHEXP","TOT","USD_CAP","A","2017",2384.063,
"CYP","HEALTHEXP","TOT","USD_CAP","A","2018",2606.43,
"CYP","HEALTHEXP","TOT","USD_CAP","A","2019",2722.232,
"MLT","HEALTHEXP","TOT","USD_CAP","A","2003",1684.867,"E"
"MLT","HEALTHEXP","TOT","USD_CAP","A","2004",1760.235,"E"
"MLT","HEALTHEXP","TOT","USD_CAP","A","2005",1938.214,"E"
"MLT","HEALTHEXP","TOT","USD_CAP","A","2006",1993.068,"E"
"MLT","HEALTHEXP","TOT","USD_CAP","A","2007",2010.209,"E"
"MLT","HEALTHEXP","TOT","USD_CAP","A","2008",2018.255,"E"
"MLT","HEALTHEXP","TOT","USD_CAP","A","2009",2024.832,"E"
"MLT","HEALTHEXP","TOT","USD_CAP","A","2010",2195.735,"E"
"MLT","HEALTHEXP","TOT","USD_CAP","A","2011",2327.494,"E"
"MLT","HEALTHEXP","TOT","USD_CAP","A","2012",2551.607,"E"
"MLT","HEALTHEXP","TOT","USD_CAP","A","2013",2803.204,"E"
"MLT","HEALTHEXP","TOT","USD_CAP","A","2014",2980.423,"B"
"MLT","HEALTHEXP","TOT","USD_CAP","A","2015",3215.495,
"MLT","HEALTHEXP","TOT","USD_CAP","A","2016",3451.508,
"MLT","HEALTHEXP","TOT","USD_CAP","A","2017",3691.342,
"MLT","HEALTHEXP","TOT","USD_CAP","A","2018",3820.418,
"ROU","HEALTHEXP","TOT","USD_CAP","A","2003",437.482,
"ROU","HEALTHEXP","TOT","USD_CAP","A","2004",527.737,
"ROU","HEALTHEXP","TOT","USD_CAP","A","2005",542.401,
"ROU","HEALTHEXP","TOT","USD_CAP","A","2006",577.477,
"ROU","HEALTHEXP","TOT","USD_CAP","A","2007",684.139,
"ROU","HEALTHEXP","TOT","USD_CAP","A","2008",834.547,
"ROU","HEALTHEXP","TOT","USD_CAP","A","2009",843.188,
"ROU","HEALTHEXP","TOT","USD_CAP","A","2010",979.595,
"ROU","HEALTHEXP","TOT","USD_CAP","A","2011",833.251,"B"
"ROU","HEALTHEXP","TOT","USD_CAP","A","2012",889.507,
"ROU","HEALTHEXP","TOT","USD_CAP","A","2013",1035.047,
"ROU","HEALTHEXP","TOT","USD_CAP","A","2014",1047.795,
"ROU","HEALTHEXP","TOT","USD_CAP","A","2015",1087.332,
"ROU","HEALTHEXP","TOT","USD_CAP","A","2016",1250.961,
"ROU","HEALTHEXP","TOT","USD_CAP","A","2017",1413.859,
"ROU","HEALTHEXP","TOT","USD_CAP","A","2018",1664.296,
"ROU","HEALTHEXP","TOT","USD_CAP","A","2019",1895.017,
